Country Name,Country Code,2018,2019,2020,2021,2022,Population_2018,Population_2019,Population_2020,Population_2021,Population_2022,gdp_per_capita_2018,gdp_per_capita_2019,gdp_per_capita_2020,gdp_per_capita_2021,gdp_per_capita_2022,gdp_per_capita_norm_2018,gdp_per_capita_norm_2019,gdp_per_capita_norm_2020,gdp_per_capita_norm_2021,gdp_per_capita_norm_2022
Namibia,NAM,13682019076.4022,12541928303.48,10583748541.5258,12402486183.6396,12567271004.6761,2577327.0,2650494.0,2728762.0,2810548.0,2889662.0,5308.6081340870605,4731.921031883113,3878.589829939658,4412.8355693052035,4349.045322489655,0.028192541793282216,0.02442322341540394,0.021926329725109668,0.019715705685173102,0.019239136507685124
New Caledonia,NCL,9896402283.68587,9475655324.59495,9454629467.91408,10071349663.8484,9623318718.31459,283541.0,283606.0,284176.0,285214.0,287123.0,34902.89687800307,33411.33588356717,33270.33059763696,35311.55435514526,33516.36308590601,0.18535958090810237,0.1724484655160705,0.1880828524625256,0.15776527405521507,0.14826837543319674
Niger,NER,12837307496.8821,12889555561.2299,13744653103.058,14915002436.069,15433852712.2963,22188069.0,22947757.0,23717613.0,24502140.0,25311973.0,578.5680356808922,561.6913043496975,579.5124957582367,608.7224395938069,609.7451475748769,0.0030726139722867035,0.0028990999900864746,0.0032760829628674607,0.0027196554855728893,0.0026973667228595713
Nigeria,NGA,421739251509.08,474517490844.461,432198898467.795,440833635873.827,477403400101.174,204938755.0,209485641.0,213996181.0,218529286.0,223150896.0,2057.879445540108,2265.1552086305574,2019.657063262241,2017.2748648152678,2139.3747847697373,0.010928825561900942,0.011691317618826356,0.011417465791020116,0.009012798436778654,0.009464082453323839
Nicaragua,NIC,13025234820.8225,12699028889.666,12681569254.2815,14144060853.1362,15649897116.8965,6400080.0,6483657.0,6565267.0,6644741.0,6730654.0,2035.167501159751,1958.6213289299542,1931.615158116418,2128.609806331985,2325.1673785187145,0.010808208740132079,0.01010918102401107,0.010919749887432502,0.009510221670648474,0.010285984458982222
Netherlands,NLD,929733599796.862,928903005576.469,932560861701.17,1054472123449.6,1046540797548.64,17231624.0,17344874.0,17441500.0,17533044.0,17700982.0,53955.07700242659,53554.9007491475,53467.927741373736,60141.98809114949,59123.31855648687,0.2865404122755551,0.27641697677817945,0.30226331341510737,0.2687029049471206,0.2615474229743003
Norway,NOR,439788625883.8,408742840909.091,367633418886.627,503367986030.268,593726965415.619,5311916.0,5347896.0,5379475.0,5408320.0,5457127.0,82792.84271133052,76430.58894733386,68340.01810337012,93072.89251195714,108798.45116590086,0.43968976789529723,0.3944870037040273,0.3863377763711018,0.4158318902243659,0.48129833068909333
Nepal,NPL,33111525237.149,34186180699.0255,33433659301.2466,36924841394.2605,41182939600.67,28079689.0,28414064.0,28966574.0,29475010.0,29715436.0,1179.1984319038932,1203.142947064014,1154.215175783184,1252.7507673198584,1385.9106627501612,0.006262395007187802,0.006209873072441794,0.006524975217176093,0.005597050929600332,0.006130937355429259
Nauru,NRU,130937589.753517,124871111.377973,124530027.301054,175513984.500084,156803087.302496,11477.0,11587.0,11643.0,11709.0,11801.0,11408.694759389824,10776.828461031588,10695.699330160096,14989.664745075072,13287.271189093804,0.06058840579051536,0.05562326324548012,0.06046461225248287,0.06697095638209936,0.05877971031933651
New Zealand,NZL,211846555690.736,212846907683.439,212697530897.56,253644079784.977,246733522841.353,4900600.0,4979200.0,5090200.0,5111300.0,5117200.0,43228.697647377056,42747.209929996585,41785.69229058976,49624.18167295541,48216.50958363031,0.22957559388632984,0.22063442129971492,0.23622164423859643,0.22171135664717148,0.21329830825320817
OECD members,OED,53631765536033.4,54179480252802.3,53000805354035.6,59169601457959.2,60691333186116.5,1355260023.0,1362497757.0,1370013876.0,1371769252.0,1378506989.0,39573.04474850093,39764.82161122728,38686.32740332595,43133.786073489864,44026.85925455,0.21016143775912824,0.20524119395504672,0.21870040599577073,0.19271350993167444,0.1947642970798087
Oman,OMN,91505851755.5267,88060858257.4772,75909492847.8544,87323797139.1417,111943823146.944,4597877.0,4591241.0,4522497.0,4500424.0,4730226.0,19901.76156420163,19180.18641528014,16784.86306300577,19403.46001602109,23665.639474085172,0.10569272217625895,0.09899615289713776,0.09488769322019401,0.08669094983072949,0.1046911298047686
Other small states,OSS,197102680977.388,198507093590.896,181482110538.085,212298327078.213,228425738381.928,13634874.0,13761088.0,13884095.0,14040798.0,14217718.0,14455.775753951815,14425.247014690698,13071.223622287589,15120.10407657834,16066.272968835647,0.0767706057414029,0.07445412302706458,0.07389385617436607,0.06755373437808396,0.071073349642678
Pakistan,PAK,356128166704.921,320909472770.669,300425609817.981,348516647445.148,374890295666.694,226928892.0,230800899.0,235001746.0,239477801.0,243700667.0,1569.3381462635487,1390.4169098174484,1278.3973520689544,1455.319223701858,1538.3228133171008,0.008334318555599294,0.007176464400022543,0.0072269982365232716,0.006502088066018299,0.006805172262806264
Panama,PAN,67316471200.0,69778991200.0,57059846500.0,67396392500.0,76276116700.0,4167860.0,4234700.0,4293261.0,4345405.0,4400773.0,16151.327347847577,16477.90662856873,13290.560834759406,15509.80691097838,17332.436074298766,0.08577520882495547,0.08504867099346824,0.07513380684007447,0.06929485213945086,0.0766745524402277
Peru,PER,222597009739.235,228346006003.648,201409694755.934,226354278280.885,246488757636.211,31897584.0,32449303.0,32838579.0,33155882.0,33475438.0,6978.491215486257,7037.008036926032,6133.325524101819,6826.9720069846135,7363.272069396404,0.03706082654384573,0.03632064404790832,0.03467273510459851,0.030501605758180693,0.032573354835779486
Philippines,PHL,346841896583.515,376823402244.928,361751145451.597,394087359848.11,404353369604.631,109465287.0,110804683.0,112081264.0,113100950.0,113964338.0,3168.510366062577,3400.7894977230158,3227.579102351995,3484.3859388281885,3548.0693057211543,0.016827077580671573,0.017552753127537877,0.018246055065107087,0.01556757023564067,0.01569581014906962
Palau,PLW,288546281.25,281941562.5,258990843.75,235752906.25,255591062.5,17814.0,17798.0,17792.0,17783.0,17759.0,16197.725454698551,15841.193532981233,14556.58968918615,13257.20667210257,14392.19902584605,0.08602161626989871,0.08176235533429539,0.0822908838502247,0.05923066492047894,0.06366764684473662
Papua New Guinea,PNG,24109780708.0268,24750626040.5917,23848447849.7467,26109413522.3081,31647277767.3976,9394513.0,9609010.0,9815746.0,10012896.0,10203169.0,2566.3683373504086,2575.7727425189173,2429.611345866804,2607.578618843949,3101.7106320004696,0.013629268685915217,0.013294531488158024,0.013735007260144292,0.01165016275649989,0.01372122611549015
Poland,POL,594616687350.017,602683770144.88,605914237903.742,689170230665.35,695607470875.276,37974750.0,37965475.0,37899070.0,36981559.0,36821749.0,15658.212031679392,15874.522053125373,15987.575365404533,18635.510489575357,18891.21211692785,0.0831564104867033,0.08193437635664562,0.09038048990407274,0.08325989816186886,0.08357020489847396
Pre-demographic dividend,PRE,1355249022128.48,1428927764664.17,1311363780282.47,1439355516489.74,1647527579588.04,946317177.0,972302503.0,998624261.0,1024960313.0,1051201551.0,1432.1297922805009,1469.632918001621,1313.1703599603113,1404.303657647806,1567.280392633325,0.007605643137043509,0.007585327999588696,0.007423575979978963,0.006274160269958914,0.006933273668996721
Puerto Rico,PRI,100958100000.0,105126400000.0,103130900000.0,106426600000.0,113567200000.0,3193354.0,3193694.0,3281557.0,3262693.0,3220113.0,31615.06679184331,32916.86680063901,31427.42911367988,32619.250416756957,35268.0791015719,0.1678988294696822,0.16989632468299357,0.17766461610347098,0.1457365747686351,0.15601754819389854
Portugal,PRT,242092894542.888,240115970063.019,229618773422.577,256055879091.139,256898675068.927,10283822.0,10286263.0,10297081.0,10361831.0,10434332.0,23541.140107528892,23343.36289700341,22299.404406217353,24711.451006211064,24620.519556875035,0.12502044972606677,0.12048387186915514,0.12606233582886797,0.11040603880210788,0.1089152909479657
Paraguay,PRY,40225448340.6322,37925338329.1494,35432178068.1814,39950899938.7482,41952910858.0846,6427382.0,6515058.0,6603739.0,6684182.0,6760464.0,6258.449916409543,5821.181995486364,5365.472207211914,5976.931797899609,6205.625953793202,0.03323688740492858,0.030045308757173345,0.03033192936208742,0.02670378861324645,0.02745220525140782
West Bank and Gaza,PSE,16276600000.0,17133500000.0,15531700000.0,18109000000.0,19165500000.0,4569087.0,4685306.0,4803269.0,4922749.0,5043612.0,3562.3309427025574,3656.858271370109,3233.5686383585844,3678.63565662194,3799.9552701516295,0.01891854916522592,0.018874420337610193,0.01827991493354874,0.016435440838408796,0.016810093421535874
Pacific island small states,PSS,10792829234.1568,10712120523.0197,9516738321.20753,9552334875.22912,10339409999.0409,2542009.0,2568656.0,2595522.0,2625493.0,2656049.0,4245.787184135383,4170.3211808119495,3666.5989813253477,3638.3014067183267,3892.77833317115,0.02254819523511579,0.021524595450069923,0.020727909307064203,0.016255235120873516,0.017220720455303293
Post-demographic dividend,PST,50598120095740.8,51134888557957.7,50140842033868.0,55828871385191.0,57066750903167.4,1110512190.0,1113651656.0,1117765361.0,1117015201.0,1117561802.0,45562.867793230434,45916.41226631257,44858.11046158193,49980.40432682617,51063.61974884982,0.24197172253765287,0.236991866021835,0.2535905480991113,0.22330289136261813,0.22589324278695985
French Polynesia,PYF,6135116253.33452,6022276196.13871,5792545870.80614,6150640646.38319,5814661208.90544,279815.0,279034.0,279209.0,279792.0,280378.0,21925.616043938033,21582.58920468011,20746.272042828634,21982.903894261417,20738.649997166114,0.11644085060508719,0.11139585687866321,0.11728221372275455,0.09821541194496479,0.0917428282978147
Qatar,QAT,183334953818.681,176371267689.082,144411363345.27,179732009554.846,235709325708.341,2580734.0,2638657.0,2794148.0,2504910.0,2657333.0,71039.84905793506,66841.30134726946,51683.50543538495,71751.88312348389,88701.46335003592,0.37727288640767637,0.3449930852990253,0.2921756698215698,0.32057369639138417,0.39239406243893643
Romania,ROU,243468683030.34,251677082534.495,252033792712.145,286578196368.297,296354358293.475,19473970.0,19371648.0,19265250.0,19122059.0,19048502.0,12502.262406193498,12992.03261046737,13082.30065595541,14986.785490427417,15557.882624758366,0.06639603950684275,0.0670567646686578,0.07395647653465835,0.0669580924227847,0.0688243523332426
Russian Federation,RUS,1657328773461.31,1693115002708.32,1493075894362.14,1843392293734.38,2266029240645.34,145398106.0,145453291.0,145245148.0,144746762.0,144236933.0,11398.558200347603,11640.266033639075,10279.695500479918,12735.292094025426,15710.464674434945,0.06053457334381376,0.0600797891678188,0.05811287166211014,0.05689885036438153,0.06949933883365222
Rwanda,RWA,9637904655.17446,10349300380.33,10174387374.3478,11069280649.6459,13316160895.0447,12487996.0,12776103.0,13065837.0,13355260.0,13651030.0,771.7735219625679,810.0514202437159,778.7015385503278,828.8330328010013,975.4693158717474,0.004098674591022557,0.004180979919418538,0.004402132589506201,0.0037030675356496106,0.004315242986792168
South Asia,SAS,3534066859804.7,3658209765835.5,3493120726808.9,4079874340683.11,4327392880815.64,1852836645.0,1874070006.0,1895144142.0,1914263569.0,1932289074.0,1907.38178097978,1952.0134008459768,1843.195274382934,2131.3022964828256,2239.5163016978486,0.010129574309832759,0.010075075022913313,0.0104198972064321,0.00952225120189669,0.009907084577101126
Saudi Arabia,SAU,846583733333.333,838564800000.0,734271200000.0,874156000000.0,1108571466666.67,30196281.0,30063799.0,31552510.0,30784383.0,32175224.0,28036.026467409447,27892.8421521179,23271.40376470842,28396.086418233557,34454.19577084125,0.14889154142396238,0.14396544468551048,0.13155721395760317,0.1268682854006232,0.1524171229648755
Sudan,SDN,32333780383.2924,32338079165.2893,27034593750.0,34229513774.9936,51666875363.0963,44230596.0,45548175.0,46789231.0,48066924.0,49383346.0,731.02746305504,709.9752990166851,577.7952142449188,712.1219942219227,1046.2408797309176,0.003882283601210014,0.00366444943406043,0.003266374877624421,0.0031816249278983563,0.004628319461509033
Senegal,SEN,23116701556.1381,23403995992.1354,24530513037.7518,27520784129.7508,27619479059.6131,15914498.0,16352922.0,16789219.0,17220867.0,17651103.0,1452.5561256244525,1431.1812893215904,1461.0872035055233,1598.1067695227425,1564.7452207158442,0.007714121714089939,0.007386864688047588,0.00825977512081986,0.007140035522863144,0.006922058674676326
Singapore,SGP,376892697588.005,376901649222.451,349488382610.662,434111559282.849,498474540987.78,5638676.0,5703569.0,5685807.0,5453566.0,5637022.0,66840.63733897904,66081.71992351649,61466.80367635799,79601.41296224324,88428.70242262316,0.35497204051827314,0.34107260000573486,0.34748232312499416,0.3556438950510479,0.3911874333221231
Solomon Islands,SLB,1615478393.28614,1619155017.3924,1536145814.17007,1522794913.0914,1566360686.10632,709101.0,728147.0,744498.0,762591.0,781066.0,2278.206339133833,2223.665025595656,2063.3310152210884,1996.8697677934829,2005.4139933197962,0.0120989204340276,0.01147717118591259,0.011664362089168556,0.00892163236429745,0.008871471946356861
Sierra Leone,SLE,6390514688.52816,6523577590.38319,6688594757.62129,7165214367.64956,7119137321.90082,7554563.0,7731991.0,7912558.0,8094602.0,8276807.0,845.914540460932,843.7125173041704,845.313836261458,885.1842706595778,860.1308840354523,0.0044924169260783554,0.004354717496266457,0.0047787032678715735,0.003954834093266849,0.0038050133455405748
El Salvador,SLV,26020850000.0,26881140000.0,24921190000.0,29043140000.0,31988920000.0,6219807.0,6222318.0,6234673.0,6255782.0,6280319.0,4183.546209713581,4320.116715346275,3997.192795837087,4642.607431013421,5093.518338797759,0.02221765072545912,0.022297746519563944,0.02259681251670803,0.02074228243588733,0.022532507103979655
San Marino,SMR,1655353653.05934,1616232125.12587,1544714493.24409,1855395999.76534,1831700577.08904,34522.0,34663.0,34770.0,34252.0,33755.0,47950.68805571346,46627.01223569426,44426.64634006586,54168.98282626825,54264.57049589809,0.25465277204150283,0.2406595396144946,0.2511514078425446,0.24201665933273228,0.24005348343986346
Somalia,SOM,7873440838.36559,8655023960.002,8628393719.99922,9483997404.25227,10202767269.9603,15452487.0,16030971.0,16651191.0,17271431.0,17801897.0,509.52580243980077,539.8939315654679,518.1847784941762,549.1147435468589,573.1280924701621,0.002705949868064637,0.002786595554405682,0.002929386918949609,0.002453339695334206,0.0025353816274120604
Serbia,SRB,52787520248.9242,53864693664.5568,55874017668.998,66159884072.5308,66797564758.339,6982604.0,6945235.0,6899126.0,6834326.0,6664449.0,7559.861657473945,7755.632986437004,8098.7095566884855,9680.52798074467,10022.968854340246,0.04014832331684602,0.04002973758001344,0.04578338619802217,0.04325074831090873,0.044339217391861765
Sub-Saharan Africa (excluding high income),SSA,1781016674647.24,1834336253943.3,1721810881901.34,1933570427279.37,2073339118621.98,1109900238.0,1139217993.0,1168916989.0,1198912667.0,1229088695.0,1604.6637469477143,1610.171420408122,1472.996712430655,1612.7700378024033,1686.8913749320427,0.008521922998893244,0.008310700046081683,0.008327101605703834,0.0072055482022377,0.007462404051787487
Sub-Saharan Africa,SSF,1782800988574.01,1836204944040.04,1723193433652.91,1935057601074.18,2075397087141.81,1109997000.0,1139315618.0,1169015451.0,1199011925.0,1229208573.0,1606.1313576289035,1611.6736354965337,1474.0553105426063,1613.876860377498,1688.4010840215724,0.008529717071166166,0.008318453542912054,0.008333086041353579,0.0072104932739027435,0.007469082643778735
Small states,SST,244622967831.528,247266169547.517,222762059252.071,258942107761.124,287505638394.077,19225348.0,19408893.0,19572194.0,19777900.0,20005272.0,12723.98126845496,12739.838874247851,11381.557900563985,13092.497573611152,14371.493593992474,0.06757352673754041,0.06575509798357292,0.06434188771053304,0.05849477615722772,0.0635760509655625
Sao Tome and Principe,STP,383717327.830508,412976082.620705,471229484.607144,524402455.54816,540809499.189348,210187.0,213392.0,217435.0,221961.0,226305.0,1825.5997175396576,1935.2931816595983,2167.2200179692504,2362.5882724810217,2389.7372978473654,0.009695252509609505,0.009988775685711371,0.01225166433790994,0.01055559272579272,0.010571626341312155
Suriname,SUR,3996198866.57453,4016040575.08796,2911807496.20227,3107923197.96954,3791603200.0259,599513.0,605768.0,612317.0,617896.0,623164.0,6665.741804722383,6629.667752486034,4755.39221710694,5029.848385439524,6084.43876736445,0.035399901380210305,0.034218207699976896,0.02688304314099881,0.02247240098818876,0.02691610211846775
Slovak Republic,SVK,106611673364.837,105843498304.094,107732602896.441,120592216208.386,115928615553.286,5446771.0,5454147.0,5458827.0,5447247.0,5431752.0,19573.37170313145,19406.058968358204,19735.485828080098,22138.194983334884,21342.76667146917,0.10394873492972181,0.10016196606055774,0.1115680668812679,0.0989092228426558,0.09441529600087183
Slovenia,SVN,53689067639.9176,53909922735.545,53384760135.1581,61529280461.092,59927702746.2843,2073894.0,2088385.0,2102419.0,2108079.0,2112076.0,25888.048106565526,25814.168716757205,25392.065109361214,29187.369382784993,28373.838226599943,0.13748422557400988,0.13323662960651583,0.14354567417559816,0.13040358641009264,0.12551907520155056
Sweden,SWE,551312498430.164,532169294165.94,545147614972.141,637186904843.636,579895717343.956,10175214.0,10278887.0,10353442.0,10415811.0,10486941.0,54181.90697809048,51773.04645589936,52653.756593424776,61174.96802156222,55296.93714725353,0.28774504320843775,0.26722015688104406,0.2976606650750333,0.2733180617928389,0.24462042663282124
Eswatini,SWZ,4659474399.74018,4594818143.27624,4105756862.55271,4737671576.32851,4695372785.0814,1168929.0,1179874.0,1192729.0,1206593.0,1218917.0,3986.105571630253,3894.3295159281756,3442.3216527414947,3926.4868736421563,3852.085732729464,0.02116909839304745,0.020100098708296696,0.019460031322535782,0.017542792692276293,0.01704070612188124
Sint Maarten (Dutch part),SXM,1259200446.92737,1407880446.92737,1236428100.55866,1353071061.45251,1537088715.0838,39712.0,40385.0,41008.0,41571.0,42139.0,31708.311012474063,34861.46952896794,30150.8998380477,32548.436685490127,36476.63008338594,0.1683940235998036,0.17993315043899757,0.17044817842160812,0.14542019255538496,0.16136388873336818
Seychelles,SYC,1784313926.76807,1868690096.73454,1382551751.56908,1487173794.80528,2057968519.83091,96762.0,97625.0,98462.0,99258.0,119878.0,18440.2340460932,19141.511874361484,14041.475407457498,14982.911148776722,17167.190976083268,0.09793095589109502,0.09879653905172905,0.07937885497310283,0.06694078260497953,0.07594354764123107
Syrian Arab Republic,SYR,21497782867.6426,22583045060.0821,12047752036.091,14353205678.4991,23622827079.5047,19577845.0,20353534.0,21049429.0,21628839.0,22462173.0,1098.0668642357011,1109.5392603604907,572.3552898318999,663.614245706813,1051.6714958746288,0.005831527809145247,0.005726749254976936,0.0032356220572465613,0.0029649015811626257,0.004652343208690837
Turks and Caicos Islands,TCA,1128749004.5304,1177285211.72521,774653669.315186,1045782453.5755,1228794382.95121,41559.0,43166.0,44386.0,45243.0,45847.0,27160.157956890205,27273.43769923574,17452.65780460474,23114.790212309086,26802.067375209066,0.14424004729131434,0.14076846543853924,0.09866285077358275,0.10327246362187911,0.11856593681682602
Chad,TCD,11239167898.3395,11314951091.7283,10715396042.3343,11779981332.8631,12396807588.4082,16156531.0,16685223.0,17224679.0,17828273.0,18455316.0,695.6423936759383,678.1420357239637,622.095543396443,660.7471925555044,671.7201476478755,0.00369436333621195,0.0035001459944634865,0.0035168121928592514,0.0029520921358009784,0.00297152930293258
East Asia & Pacific (IDA & IBRD countries),TEA,16628455562440.2,17201604143343.6,17474730731538.4,20824108313726.3,21098845523342.9,2074796982.0,2086281644.0,2095759417.0,2102350702.0,2107261123.0,8014.4976625188665,8245.101610712154,8338.13776036985,9905.154403552173,10012.449474370575,0.0425627687325207,0.042556069166055366,0.04713691466315764,0.04425433622431092,0.044292682170403816
Europe & Central Asia (IDA & IBRD countries),TEC,4091548485168.69,4175889218401.02,3916846154218.45,4642906015416.13,5237811052696.8,460515553.5,462573906.0,463913014.5,463790894.0,461440170.5,8884.712913759795,9027.507095052222,8443.06159084582,10010.774414678634,11351.007969291655,0.04718423997697536,0.04659435801676137,0.04773006696951365,0.04472622624176786,0.05021414485880961
Togo,TGO,7029300383.08031,6992700101.37188,7400284167.78479,8342243645.94438,8169476148.95692,8258778.0,8463068.0,8669720.0,8878379.0,9089738.0,851.1308068918077,826.2606540998937,853.5782202637213,939.6133737864062,898.7581544107123,0.004520119066760594,0.004264641869225932,0.0048254232399629155,0.004198012920373122,0.003975891152636746
Thailand,THA,506754208404.485,543976691793.886,500461898480.246,506256494297.34,495645210972.751,71376079.0,71522271.0,71641484.0,71727332.0,71735329.0,7099.77650081458,7605.696577977592,6985.643938925748,7058.069499885204,6909.359974814515,0.03770493897203063,0.03925585940723038,0.03949103644957549,0.0315341051756305,0.03056535627458008
Tajikistan,TJK,7764999999.45362,8300813599.3084,8133963550.65742,8937805347.13963,10713525200.3998,9307333.0,9529966.0,9749310.0,9966908.0,10182222.0,834.2884045788004,871.0223729348457,834.3117154606244,896.7480533721822,1052.1794948489435,0.004430673750942347,0.004495673928340509,0.004716506402791277,0.004006498863682235,0.004654590474674032
Turkmenistan,TKM,40765428571.4286,45232857142.8571,45818000000.0,50007428571.4286,58972000000.0,6655524.0,6803944.0,6949912.0,7092043.0,7230193.0,6125.051697120857,6648.034896062799,6592.601460277483,7051.202110792136,8156.3521195077365,0.03252844655236366,0.03431300743312029,0.03726910029218854,0.031503422994058575,0.03608175132608761
Latin America & the Caribbean (IDA & IBRD countries),TLA,5506624568680.82,5413333286802.23,4561922258737.73,5313451270078.42,6049066571917.19,620274430.0,625467307.0,630051021.0,633862610.0,637837815.0,8877.722992193665,8654.86209465818,7240.560060512513,8382.654515745013,9483.706405706269,0.04714711844701734,0.04467099707351353,0.04093212075578698,0.03745209779455651,0.04195364927439768
Timor-Leste,TLS,1555988600.0,2032550400.0,2162619200.0,3624889700.0,3208594000.0,1275959.0,1300945.0,1326053.0,1350139.0,1369295.0,1219.4659859760384,1562.3645888181284,1630.8693543923207,2684.8270437340157,2343.2452466415198,0.006476244790863243,0.00806395101522553,0.009219582572756626,0.011995293950684755,0.010365956624547853
Middle East & North Africa (IDA & IBRD countries),TMN,1474394288640.86,1463042606051.1,1313341152321.83,1534644180082.25,1722755540109.65,400206414.0,407148671.0,413658033.0,420057840.0,427185536.0,3684.0846050030077,3593.386667473858,3174.9441508412096,3653.411587514353,4032.8040041825057,0.019565149013282122,0.01854681952769658,0.01794850070837105,0.01632274451993121,0.017840160539138863
Tonga,TON,489714518.002333,494197841.113077,496856295.76752,518228012.09129,518180042.241509,105567.0,105669.0,105704.0,105490.0,105042.0,4638.897742687895,4676.847903482355,4700.449328005752,4912.579506031757,4933.074791431132,0.024635896111021214,0.024138970294936786,0.02657244161949131,0.021948466054262,0.021822743217730547
South Asia (IDA & IBRD),TSA,3534066859804.7,3658209765835.5,3493120726808.9,4079874340683.1,4327392880815.64,1852836645.0,1874070006.0,1895144142.0,1914263569.0,1932289074.0,1907.38178097978,1952.0134008459768,1843.195274382934,2131.3022964828206,2239.5163016978486,0.010129574309832759,0.010075075022913313,0.0104198972064321,0.009522251201896667,0.009907084577101126
Sub-Saharan Africa (IDA & IBRD countries),TSS,1782800988574.01,1836204944040.04,1723193433652.91,1935057601074.18,2075397087141.81,1109997000.0,1139315618.0,1169015451.0,1199011925.0,1229208573.0,1606.1313576289035,1611.6736354965337,1474.0553105426063,1613.876860377498,1688.4010840215724,0.008529717071166166,0.008318453542912054,0.008333086041353579,0.0072104932739027435,0.007469082643778735
Trinidad and Tobago,TTO,24569257295.0918,23775659262.5735,20807716174.0546,24496397204.7176,30053446092.0128,1359193.0,1363985.0,1366725.0,1367558.0,1365805.0,18076.35655502331,17431.02692666965,15224.508349561616,17912.51062457139,22004.199788412545,0.09599850370861975,0.0899680831783777,0.08606674193758886,0.08002967298692938,0.09734131793993327
Tunisia,TUN,42686504459.801,41905642418.825,42491780918.361,46812290143.344,44579761022.8993,11765514.0,11875081.0,11974057.0,12048622.0,12119334.0,3628.103664642361,3528.8721330679764,3548.653636638025,3885.28166485296,3678.400234113467,0.01926784980398266,0.018213835761332127,0.020061144160310806,0.017358695696948683,0.01627236300988865
Turkiye,TUR,778972108040.602,761005915750.925,720338490327.248,819865223976.115,907118434653.505,81407204.0,82579440.0,83384680.0,84147318.0,84979913.0,9568.835063302286,9215.440498881138,8638.739038481026,9743.212778048553,10674.504157864989,0.05081742249968639,0.04756435296765013,0.048836264949897706,0.04353081200128836,0.04722145377125016
Tuvalu,TUV,48015259.8751356,54123198.5662913,51746594.3148543,60196405.7138393,59065982.0873657,10751.0,10581.0,10399.0,10194.0,9992.0,4466.120349282448,5115.130759502061,4976.112541095711,5905.081980953433,5911.327270553013,0.023718323413718496,0.02640111288767797,0.028130812771974746,0.026382777367258105,0.026150298253195925
Tanzania,TZA,57003712892.0858,61026731925.9213,66068737786.0639,70655628147.8986,75769974505.0106,57437145.0,59174891.0,60972798.0,62830412.0,64711821.0,992.4538013176979,1031.2943698691613,1083.5772664732215,1124.545039556618,1170.8830524953178,0.005270646196672564,0.005322897958916093,0.0061256470699544196,0.005024252248109588,0.00517970662779775
Uganda,UGA,32927025619.6795,35348155095.4215,37600368241.6657,40529788748.6737,45565333210.9108,41565831.0,42999637.0,44457152.0,45910930.0,47312719.0,792.1657002281394,822.0570581891541,845.7664638901228,882.7917175425046,963.0673141171784,0.004206971779944198,0.004242945530385042,0.004781262049043068,0.0039441446233440475,0.004260379496754288
Ukraine,UKR,130891088293.55,153883047509.577,156617722013.342,199765859570.935,161989520721.19,45208907.0,44957458.0,44680014.0,44298640.0,41048766.0,2895.2500066756756,3422.859172989207,3505.3194480499046,4509.5257906548595,3946.2701685402676,0.01537586778935263,0.01766666301870043,0.01981616860243698,0.020147699109089465,0.01745735554332853
Upper middle income,UMC,23375867162686.5,23748825752032.3,22976120181600.3,27390623700501.0,28547068404946.9,2758643432.0,2777172392.0,2792212417.0,2803460465.0,2810662434.0,8473.681988592174,8551.440962197315,8228.643365996571,9770.29069696583,10156.704718296633,0.04500136901656071,0.04413720172761771,0.04651792417967127,0.04365179096629975,0.04493083287338478
Uruguay,URY,65344576348.2279,62222325807.0578,53668636567.8667,60760798595.5436,70164683290.3776,3394534.0,3397206.0,3398968.0,3396695.0,3390913.0,19249.94015326637,18315.735285719442,15789.685742221374,17888.211510171976,20691.973899176297,0.10223107989538473,0.09453439562631592,0.0892617861180735,0.07992110918925661,0.09153634440208973
United States,USA,20656516000000.0,21539982000000.0,21354105000000.0,23681171000000.0,26006893000000.0,326838199.0,328329953.0,331526933.0,332048977.0,333271411.0,63201.04584837711,65604.6815198734,64411.373177937254,71318.30735921828,78035.17536042118,0.33564318206469745,0.3386104254615273,0.3641284766552666,0.31863656276693086,0.3452089550312708
Uzbekistan,UZB,58695899092.1083,67293639798.3996,66443265418.3086,77340060003.0347,90095926567.4359,32373490.0,32964701.0,33586372.0,34243696.0,34938955.0,1813.0853081366358,2041.3848072943115,1978.2805186076246,2258.519641192782,2578.6668939421884,0.009628791960779861,0.010536354450851677,0.01118355712813968,0.01009063397686277,0.011407405695188676
St. Vincent and the Grenadines,VCT,884329629.62963,910766666.666667,869111111.111111,872225925.925926,966492592.592592,104926.0,104167.0,103526.0,102841.0,102046.0,8428.126771530697,8743.332021337535,8395.09988902412,8481.305373595414,9471.146273176724,0.044759437924932186,0.045127623625452085,0.04745893129019993,0.037892850967527016,0.041898086251625555
Virgin Islands (U.S.),VIR,3923000000.0,4121000000.0,4229000000.0,4507000000.0,4672000000.0,107001.0,106669.0,106290.0,105870.0,105413.0,36663.20875505837,38633.529891533624,39787.37416502023,42571.07773684707,44320.90918577405,0.19470810784954842,0.1994021720795952,0.2249248111012852,0.19019943666118788,0.19606510365858593
Viet Nam,VNM,310106478394.659,334365270496.667,346615738537.796,366474752771.009,410324028883.325,96237319.0,97173776.0,98079191.0,98935098.0,99680655.0,3222.310031253666,3440.900253754336,3534.039534826465,3704.1935590037924,4116.385760941529,0.017112792644027857,0.017759779819089373,0.01997852815062525,0.01654962866013412,0.018209906243908492
